Semester,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Total_Visits,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Spring,MALE,13,2.4,106,-0.514,Mon,Intermediate,2021,0,4,1,0,0,0,1,0
Spring,MALE,12,2,134,-0.701,Mon,Intermediate,2020,0,30,1,0,0,0,1,0
Spring,FEMALE,17,3.352,132,-0.092,Mon,Advanced,2020,0,19,1,0,0,0,1,0
Spring,FEMALE,5,2.428,158.53,-0.955,Mon,Advanced,2021,0,10,1,0,0,0,1,0
Spring,FEMALE,14,2.818,60,0.115,Mon,Advanced,2018,1,10,1,0,0,0,1,0
Spring,FEMALE,17,3.764,133,-0.086,Mon,Advanced,2020,0,58,1,0,0,0,1,0
Spring,FEMALE,15,3.8,73,1.006,Mon,Introductory,2021,0,46,1,0,0,0,1,0
Spring,FEMALE,24,3.75,155,-0.004,Mon,Graduate,2020,0,22,1,1,0,0,1,0
Spring,MALE,16,3.5,86,0.756,Mon,Intermediate,2021,0,80,1,0,0,0,1,0
Spring,FEMALE,14,4,115,0,Mon,Intermediate,2021,0,9,1,0,0,0,1,0
Spring,FEMALE,17,4,55,0.089,Mon,Advanced,2018,1,7,0,0,0,0,1,0
Spring,MALE,14,1,106,-1.852,Mon,Introductory,2021,0,33,1,1,0,0,1,0
Spring,FEMALE,14,3.357,142,-0.331,Mon,Advanced,2019,0,44,1,0,0,0,1,0
Spring,MALE,15,2.4,128,-0.415,Mon,Introductory,2020,0,34,1,0,0,0,1,0
Spring,MALE,15,3.4,110,-0.068,Mon,Advanced,2018,0,10,1,0,0,0,1,0
Spring,MALE,16,3.062,111,0.201,Mon,Introductory,2021,0,68,1,0,0,0,1,0
Spring,MALE,17,3.142,131,-0.108,Mon,Advanced,2019,0,34,1,0,0,0,1,0
Spring,MALE,12,2.5,128,-0.334,Mon,Advanced,2019,0,2,1,0,0,0,1,0
Spring,FEMALE,15,3.3,128,-0.288,Mon,Introductory,2021,0,34,1,1,0,0,1,0
Spring,MALE,17,3.823,128,0.132,Mon,Advanced,2018,0,35,0,0,0,0,1,0
Spring,FEMALE,17,3.588,133,-0.124,Mon,Advanced,2018,0,59,0,0,0,0,1,0
Spring,FEMALE,16,3,89,-0.256,Mon,Introductory,2021,0,7,1,0,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Mon,Introductory,2020,0,149,1,1,0,0,1,0
Spring,MALE,19,2.23,98,-0.27,Mon,Introductory,2021,0,8,1,0,0,0,1,0
Spring,FEMALE,16,4,157,0,Mon,Advanced,2019,0,43,1,0,0,0,1,0
Spring,FEMALE,18,3.6,133,-0.16,Mon,Advanced,2020,0,36,1,0,0,0,1,0
Spring,FEMALE,14,3.214,122,-0.406,Mon,Advanced,2020,0,31,1,0,0,0,1,0
Spring,FEMALE,16,3.812,120,0.154,Mon,Introductory,2021,0,6,1,0,0,0,1,0
Spring,MALE,16,2.875,131,-0.177,Mon,Intermediate,2020,0,20,1,0,0,0,1,0
Spring,FEMALE,18,3.411,128,0.403,Mon,Intermediate,2020,0,8,1,0,0,0,1,0
Spring,FEMALE,23,3.117,111,0.127,Mon,Introductory,2021,0,23,1,0,0,0,1,0
Spring,MALE,12,2,122,-0.25,Mon,Advanced,2018,0,2,1,0,0,0,0,1
Spring,MALE,15,2.4,128,-0.415,Mon,Intermediate,2020,0,34,1,0,0,0,0,1
Spring,MALE,17,2.428,137,-0.294,Mon,Intermediate,2018,0,63,0,1,0,0,0,1
Spring,FEMALE,17,3.071,153,-0.37,Mon,Advanced,2019,0,5,1,0,0,0,0,1
Spring,MALE,16,2.142,96,-0.511,Mon,Graduate,2021,0,7,1,1,0,0,0,1
Spring,MALE,16,3.25,132,-0.416,Mon,Advanced,2020,0,10,1,1,0,0,0,1
Spring,FEMALE,19,2,108,-0.716,Mon,Graduate,2020,0,27,1,1,0,0,0,1
Spring,MALE,12,3.666,124.16,-0.038,Mon,Intermediate,2021,0,8,1,0,0,0,0,1
Spring,MALE,16,3.8,122,0.78,Mon,Advanced,2019,0,60,1,0,0,0,0,1
Spring,MALE,14,3.142,179,-0.133,Mon,Introductory,2019,0,27,1,0,0,0,0,1
Spring,FEMALE,19,3.625,128,0.32,Tue,Advanced,2018,0,1,0,0,0,0,0,0
Spring,FEMALE,13,2.5,122,-0.009,Tue,Advanced,2019,0,1,1,0,0,0,0,0
Spring,FEMALE,13,3.1,122,-0.392,Tue,Advanced,2018,0,10,0,0,0,0,0,0
Spring,MALE,12,2.75,21,-0.25,Tue,Introductory,2018,1,11,1,1,0,0,0,0
Spring,MALE,15,1.5,12,-0.833,Tue,Graduate,2018,1,31,1,1,0,0,0,0
Spring,FEMALE,14,3.785,143,0.213,Tue,Advanced,2021,0,34,1,0,0,0,0,0
Spring,MALE,16,3.625,133,0.121,Tue,Introductory,2021,0,62,1,0,0,0,0,0
Spring,FEMALE,13,3,153,-0.431,Tue,Intermediate,2020,0,67,1,0,0,0,0,0
Spring,FEMALE,19,3.631,154,0.192,Tue,Advanced,2019,0,3,1,0,0,0,0,0
Spring,MALE,15,3.2,30,-0.133,Tue,Introductory,2018,1,55,0,0,0,0,0,0
Spring,MALE,17,3.437,128,-0.151,Tue,Intermediate,2020,0,44,1,0,0,0,0,0
Spring,FEMALE,17,1.47,77,-0.206,Tue,Intermediate,2018,1,11,1,0,0,0,0,0
Spring,FEMALE,12,3.416,147,-0.127,Tue,Intermediate,2021,0,17,1,0,0,0,0,0
Spring,FEMALE,14,2.928,141,-0.24,Tue,Advanced,2019,0,28,1,0,0,0,0,0
Spring,FEMALE,14,3.357,142,-0.331,Tue,Advanced,2019,0,44,1,0,0,0,0,0
Spring,FEMALE,17,4,118,0.161,Tue,Intermediate,2021,0,4,1,0,0,0,0,0
Spring,FEMALE,16,3.812,132,0.044,Tue,Advanced,2020,0,3,1,0,0,0,0,0
Spring,FEMALE,20,3.631,129,0.063,Tue,Intermediate,2020,0,12,1,0,0,0,0,0
Spring,FEMALE,16,3.625,126,-0.267,Tue,Advanced,2020,0,11,1,0,0,0,0,0
Spring,FEMALE,15,3.6,151,-0.4,Tue,Advanced,2021,0,13,1,0,0,0,0,0
Spring,MALE,18,3.333,73,0.576,Tue,Advanced,2020,1,3,1,0,0,0,1,0
Spring,MALE,15,2.4,139,-0.173,Tue,Advanced,2018,0,5,0,0,0,0,1,0
Spring,MALE,16,3.625,133,0.121,Tue,Intermediate,2021,0,62,1,0,0,0,1,0
Spring,FEMALE,1,0,98,-3.833,Tue,Graduate,2018,0,25,0,0,0,0,1,0
Spring,FEMALE,13,2.307,119,-0.624,Tue,Intermediate,2021,0,36,1,0,0,0,1,0
Spring,MALE,16,2.437,46,0.08,Tue,Intermediate,2018,1,8,0,0,0,0,1,0
Spring,MALE,16,2.312,120,0.092,Tue,Intermediate,2021,0,25,1,0,0,0,1,0
Spring,FEMALE,19,2,108,-0.716,Tue,Graduate,2020,0,27,1,1,0,0,1,0
Spring,MALE,14,2.125,87,-0.561,Tue,Graduate,2021,0,31,1,1,0,0,1,0
Spring,FEMALE,18,3.2,158,0.194,Tue,Advanced,2019,0,6,1,0,0,0,1,0
Spring,FEMALE,10,1.75,122,-0.627,Tue,Advanced,2020,0,5,1,0,0,0,1,0
Spring,FEMALE,13,3.153,165,0.062,Tue,Advanced,2019,0,14,1,0,0,0,1,0
Spring,MALE,19,3.368,143,-0.354,Tue,Advanced,2018,0,47,0,1,0,0,1,0
Spring,FEMALE,19,4,128,0,Tue,Advanced,2021,0,11,1,0,0,0,1,0
Spring,FEMALE,15,2.176,130,-0.649,Tue,Advanced,2018,0,3,0,0,0,0,1,0
Spring,FEMALE,15,3.733,125,0.164,Tue,Advanced,2018,0,8,1,0,0,0,1,0
Spring,MALE,7,2.857,139,0.165,Tue,Advanced,2020,0,14,1,0,0,0,1,0
Spring,MALE,16,4,107,0,Tue,Introductory,2021,0,36,1,1,0,0,1,0
Spring,FEMALE,19,3.526,122,-0.111,Tue,Advanced,2018,0,3,0,0,0,0,1,0
Spring,FEMALE,17,3.823,59,-0.177,Tue,Advanced,2021,0,12,1,0,0,0,1,0
Spring,FEMALE,13,2.6,73,0.259,Tue,Advanced,2019,0,4,1,0,0,0,1,0
Spring,FEMALE,24,3.75,155,-0.004,Tue,Graduate,2020,0,22,1,1,0,0,1,0
Spring,FEMALE,19,3,110,-0.534,Tue,Intermediate,2021,0,7,1,0,0,0,1,0
Spring,FEMALE,19,2.769,124,-0.427,Tue,Graduate,2020,0,16,1,1,0,0,1,0
Spring,MALE,12,2.615,108,-0.062,Tue,Advanced,2021,0,57,1,0,0,0,1,0
Spring,MALE,15,3.2,30,-0.133,Tue,Intermediate,2018,1,55,0,0,0,0,1,0
Spring,FEMALE,14,3.5,127,-0.211,Tue,Advanced,2020,0,6,1,0,0,0,1,0
Spring,MALE,13,3.076,129,0.037,Tue,Intermediate,2020,0,66,1,0,0,0,1,0
Spring,FEMALE,13,4,129,0.487,Tue,Advanced,2018,0,6,0,0,0,0,1,0
Spring,MALE,14,2.125,87,-0.561,Tue,Intermediate,2021,0,31,1,0,0,0,1,0
Spring,FEMALE,16,3.5,129,-0.22,Tue,Advanced,2019,0,5,1,0,0,0,1,0
Spring,MALE,17,3.571,114,-0.165,Tue,Introductory,2021,0,25,1,0,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Tue,Introductory,2020,0,149,1,1,0,0,1,0
Spring,MALE,16,2.062,122,-0.318,Tue,Intermediate,2021,0,18,1,0,0,0,1,0
Spring,FEMALE,17,3.727,116,0.018,Tue,Introductory,2021,0,5,1,0,0,0,1,0
Spring,FEMALE,12,3.666,93,0.004,Tue,Introductory,2021,0,6,1,0,0,0,1,0
Spring,MALE,14,3.333,160.5,0.181,Tue,Introductory,2021,0,13,1,1,0,0,1,0
Spring,MALE,12,1.25,126,-0.639,Tue,Intermediate,2021,0,8,1,0,0,0,1,0
Spring,MALE,18,2.333,85,0.087,Tue,Graduate,2021,0,1,1,1,0,0,1,0
Spring,MALE,19,2.461,93,-0.71,Tue,Graduate,2021,0,3,1,1,0,0,1,0
Spring,FEMALE,18,2.5,127,-0.218,Tue,Introductory,2018,0,4,0,0,0,0,1,0
Spring,FEMALE,21,3.25,71,0.347,Tue,Introductory,2019,1,7,1,0,0,0,1,0
Spring,MALE,3,0,128,-2.466,Tue,Introductory,2020,0,22,1,1,0,0,1,0
Spring,FEMALE,17,3.363,138,0.168,Tue,Introductory,2020,0,10,1,1,0,0,1,0
Spring,MALE,13,3.076,129,0.037,Tue,Introductory,2020,0,66,1,0,0,0,1,0
Spring,FEMALE,17,3,53,1.044,Tue,Introductory,2018,1,10,1,0,0,0,1,0
Spring,FEMALE,15,2.25,162,-1.239,Tue,Introductory,2021,0,10,1,1,0,0,0,1
Spring,FEMALE,20,3.071,108,-0.522,Tue,Introductory,2021,0,2,1,1,0,0,0,1
Spring,FEMALE,15,2.6,123,-0.502,Tue,Intermediate,2020,0,14,1,0,0,0,0,1
Spring,FEMALE,15,3.3,128,-0.288,Tue,Introductory,2021,0,34,1,1,0,0,0,1
Spring,MALE,14,1.6,107,-1.162,Tue,Introductory,2021,0,46,1,0,0,0,0,1
Spring,FEMALE,17,2.47,62,-0.116,Tue,Introductory,2018,1,14,1,0,0,0,0,1
Spring,FEMALE,14,3.461,28,-0.039,Tue,Introductory,2018,1,10,0,1,0,0,0,1
Spring,FEMALE,12,2.583,137,-0.75,Tue,Introductory,2021,0,7,1,0,0,0,0,1
Spring,FEMALE,10,2.9,122,0.01,Tue,Advanced,2018,0,2,0,0,0,0,0,1
Spring,FEMALE,16,1.6,50,-1.095,Tue,Graduate,2018,1,10,1,1,0,0,0,1
Spring,MALE,14,2.714,137,-0.31,Tue,Advanced,2020,0,7,1,0,0,0,0,1
Spring,FEMALE,15,3.25,127,-0.548,Tue,Introductory,2020,0,2,1,0,0,0,0,1
Spring,FEMALE,17,2.058,85,-0.976,Tue,Intermediate,2018,1,5,1,0,0,0,0,1
Spring,MALE,14,2.642,126,-0.088,Tue,Advanced,2019,0,4,1,0,0,0,0,1
Spring,MALE,13,3,123,-0.067,Tue,Advanced,2019,0,21,1,0,0,0,0,1
Spring,MALE,22,2.875,94,0.089,Tue,Introductory,2018,0,4,1,0,0,0,0,1
Spring,MALE,18,2.75,104,0.03,Tue,Graduate,2021,0,15,1,1,0,0,0,1
Spring,FEMALE,14,2.714,123,2.714,Tue,Introductory,2021,0,5,1,0,0,0,0,1
Spring,FEMALE,17,4,130,0.212,Tue,Advanced,2020,0,15,1,0,0,0,0,1
Spring,MALE,17,3.823,126,-0.063,Tue,Advanced,2019,0,20,1,0,0,0,0,1
Spring,FEMALE,16,3.812,112,0.112,Tue,Introductory,2021,0,9,1,0,0,0,0,1
Spring,MALE,19,3.6,114,0.575,Tue,Intermediate,2021,0,32,1,0,0,0,0,1
Spring,FEMALE,14,3.461,28,-0.039,Tue,Introductory,2018,1,10,0,1,0,0,0,1
Spring,MALE,16,3.6,123,0.03,Tue,Advanced,2020,0,59,1,0,0,0,0,1
Spring,MALE,14,2.642,156,-0.577,Tue,Introductory,2020,0,13,1,1,0,0,0,1
Spring,FEMALE,15,3.133,104,0.11,Tue,Introductory,2021,0,8,1,1,0,0,0,1
Spring,FEMALE,13,2.846,29,-0.346,Tue,Introductory,2018,1,4,1,1,0,0,0,1
Spring,MALE,21,1.941,117,-0.09,Tue,Graduate,2021,0,13,1,1,0,0,0,1
Spring,MALE,17,2.538,116,-0.343,Tue,Introductory,2021,0,12,1,1,0,0,0,1
Spring,MALE,19,3.368,143,-0.354,Wed,Intermediate,2018,0,47,0,1,0,0,0,0
Spring,FEMALE,19,3.684,166,0.018,Wed,Intermediate,2018,0,18,0,0,0,0,0,0
Spring,FEMALE,21,2.166,122,-0.049,Wed,Introductory,2018,0,8,0,1,0,0,0,0
Spring,MALE,14,2.818,144,-0.59,Wed,Introductory,2020,0,149,1,1,0,0,0,0
Spring,MALE,15,1.5,12,-0.833,Wed,Graduate,2018,1,31,1,1,0,0,0,0
Spring,MALE,18,3.47,114,-0.215,Wed,Intermediate,2021,0,67,1,0,0,0,0,0
Spring,MALE,18,2.6,132,-0.544,Wed,Intermediate,2019,0,1,1,0,0,0,0,0
Spring,MALE,16,2.875,102,0.064,Wed,Introductory,2021,0,4,1,0,0,0,0,0
Spring,MALE,17,3.181,124,-0.12,Wed,Intermediate,2018,0,10,0,0,0,0,0,0
Spring,MALE,16,4,107,0,Wed,Introductory,2021,0,36,1,1,0,0,0,0
Spring,FEMALE,13,3,153,-0.431,Wed,Intermediate,2020,0,67,1,1,0,0,0,0
Spring,FEMALE,17,2.285,131,-0.449,Wed,Intermediate,2018,0,12,0,0,0,0,0,0
Spring,MALE,13,2.692,133,-0.347,Wed,Introductory,2020,0,95,1,1,0,0,0,0
Spring,MALE,16,3.8,122,0.78,Wed,Introductory,2019,0,60,1,0,0,0,0,0
Spring,FEMALE,20,4,123,0.112,Wed,Intermediate,2021,0,110,1,0,0,0,0,0
Spring,FEMALE,20,4,123,0.112,Wed,Intermediate,2021,0,110,1,0,0,0,0,0
Spring,MALE,19,2.153,133,-0.351,Wed,Intermediate,2018,0,23,0,0,0,0,0,0
Spring,MALE,16,2.875,131,-0.177,Wed,Introductory,2020,0,20,1,0,0,0,0,0
Spring,FEMALE,18,3.2,131,-0.466,Wed,Intermediate,2021,0,11,1,0,0,0,0,0
Spring,FEMALE,14,3.071,128,-0.162,Wed,Intermediate,2021,0,5,1,0,0,0,1,0
Spring,MALE,15,2.6,128,0.129,Wed,Intermediate,2019,0,18,1,0,0,0,1,0
Spring,MALE,15,1.75,59,-0.267,Wed,Intermediate,2018,1,19,1,0,0,0,1,0
Spring,FEMALE,18,2,190.64,-0.088,Wed,Intermediate,2020,0,2,1,1,0,0,1,0
Spring,MALE,14,3.333,160.5,0.181,Wed,Introductory,2021,0,13,1,1,0,0,1,0
Spring,FEMALE,24,4,123,0.032,Wed,Introductory,2021,0,3,1,1,0,0,1,0
Spring,FEMALE,17,3.357,105,0.401,Wed,Introductory,2021,0,8,1,0,0,0,1,0
Spring,MALE,17,2.411,132,-0.589,Wed,Introductory,2021,0,34,1,0,0,0,1,0
Spring,FEMALE,19,4,113,0,Wed,Intermediate,2021,0,71,1,0,0,0,1,0
Spring,FEMALE,14,2.928,141,-0.24,Wed,Advanced,2019,0,28,1,0,0,0,1,0
Spring,FEMALE,20,4,123,0.112,Wed,Graduate,2021,0,110,1,1,0,0,1,0
Spring,MALE,18,3,40,0.334,Wed,Intermediate,2018,1,41,1,0,0,0,1,0
Spring,FEMALE,13,4,150,0.308,Wed,Introductory,2021,0,1,1,1,0,0,1,0
Spring,FEMALE,8,1.75,141,-0.931,Wed,Introductory,2021,0,8,1,0,0,0,1,0
Spring,FEMALE,22,3.526,123,0.42,Wed,Intermediate,2018,0,12,0,0,0,0,1,0
Spring,MALE,16,3.5,86,0.756,Wed,Intermediate,2021,0,80,1,0,0,0,1,0
Spring,MALE,16,3.6,123,0.03,Wed,Introductory,2020,0,59,1,1,0,0,1,0
Spring,MALE,14,1,106,-1.852,Wed,Introductory,2021,0,33,1,1,0,0,1,0
Spring,MALE,17,2.058,148,-0.014,Wed,Introductory,2019,0,13,1,1,0,0,1,0
Spring,FEMALE,14,3,125,0.651,Wed,Advanced,2020,0,2,1,0,0,0,1,0
Spring,MALE,10,3.666,135,0.205,Wed,Intermediate,2020,0,8,1,0,0,0,1,0
Spring,MALE,12,2.75,21,-0.25,Wed,Introductory,2018,1,11,1,1,0,0,1,0
Spring,FEMALE,15,2.2,122,-0.363,Wed,Introductory,2019,0,1,1,0,0,0,1,0
Spring,MALE,13,2.25,108,-0.153,Wed,Intermediate,2021,0,7,1,0,0,0,1,0
Spring,FEMALE,8,2,137,0.086,Wed,Introductory,2020,0,5,1,0,0,0,1,0
Spring,FEMALE,18,3.6,133,-0.16,Wed,Advanced,2020,0,36,1,0,0,0,1,0
Spring,FEMALE,17,3.916,125,0.053,Wed,Introductory,2021,0,7,1,0,0,0,1,0
Spring,MALE,13,2.846,113,0.33,Wed,Intermediate,2021,0,4,1,0,0,0,1,0
Spring,FEMALE,17,4,133,0.462,Wed,Introductory,2021,0,5,1,0,0,0,1,0
Spring,FEMALE,18,3.25,99,0.284,Wed,Graduate,2021,0,3,1,1,0,0,1,0
Spring,FEMALE,15,2.4,107,-0.885,Wed,Introductory,2021,0,58,1,0,0,0,1,0
Spring,MALE,16,2.875,131,-0.177,Wed,Intermediate,2020,0,20,1,0,0,0,1,0
Spring,MALE,14,2,119,-0.579,Wed,Introductory,2021,0,14,1,1,0,0,1,0
Spring,MALE,16,3.625,124,0.304,Wed,Introductory,2020,0,87,1,0,0,0,1,0
Spring,FEMALE,14,2.875,125,-0.297,Wed,Advanced,2018,0,19,0,0,0,0,1,0
Spring,FEMALE,15,3.8,122,-0.168,Wed,Introductory,2020,0,13,1,0,0,0,1,0
Spring,FEMALE,15,2.4,107,-0.885,Wed,Introductory,2021,0,58,1,1,0,0,0,1
Spring,MALE,19,3.368,143,-0.354,Wed,Intermediate,2018,0,47,0,1,0,0,0,1
Spring,MALE,16,4,122,0.077,Wed,Intermediate,2019,0,8,1,0,0,0,0,1
Spring,FEMALE,16,3.625,130,0.12,Wed,Intermediate,2019,0,8,1,0,0,0,0,1
Spring,FEMALE,14,1.928,96,-0.772,Wed,Intermediate,2021,0,7,1,0,0,0,0,1
Spring,FEMALE,13,3.692,111,-0.077,Wed,Intermediate,2021,0,6,1,0,0,0,0,1
Spring,FEMALE,13,4,115,0.389,Wed,Intermediate,2021,0,13,1,0,0,0,0,1
Spring,FEMALE,16,4,107,0.038,Wed,Intermediate,2021,0,20,1,0,0,0,0,1
Spring,FEMALE,16,4,107,0.038,Wed,Introductory,2021,0,20,1,0,0,0,0,1
Spring,MALE,21,1.941,117,-0.09,Wed,Intermediate,2021,0,13,1,0,0,0,0,1
Spring,MALE,18,3.307,71,0.175,Wed,Introductory,2021,0,19,1,1,0,0,0,1
Spring,FEMALE,15,3.8,122,0.188,Wed,Introductory,2018,0,2,0,0,0,0,0,1
Spring,FEMALE,17,3.294,138.5,0.284,Wed,Introductory,2021,0,30,1,0,0,0,0,1
Spring,MALE,16,3.8,122,0.78,Wed,Introductory,2019,0,60,1,0,0,0,0,1
Spring,MALE,16,3.6,123,0.03,Wed,Introductory,2020,0,59,1,1,0,0,0,1
Spring,FEMALE,20,4,127,0,Wed,Introductory,2021,0,4,1,0,0,0,0,1
Spring,FEMALE,18,3.8,125,0.197,Wed,Intermediate,2020,0,4,1,0,0,0,0,1
Spring,MALE,17,2.411,132,-0.589,Wed,Introductory,2021,0,34,1,0,0,0,0,1
Spring,MALE,16,3.062,133,-0.438,Wed,Introductory,2021,0,11,1,0,0,0,0,1
Spring,FEMALE,16,3.25,123,-0.466,Wed,Introductory,2021,0,39,1,1,0,0,0,1
Spring,FEMALE,17,3.571,119,0.055,Wed,Introductory,2021,0,10,1,0,0,0,0,1
Spring,FEMALE,16,2.615,127,-0.498,Wed,Intermediate,2019,0,16,1,0,0,0,0,1
Spring,FEMALE,19,3.076,111,-0.149,Wed,Introductory,2021,0,10,1,0,0,0,0,1
Spring,MALE,15,3.727,57,-0.123,Wed,Introductory,2018,1,11,1,1,0,0,0,1
Spring,FEMALE,17,3.625,144,0.071,Wed,Introductory,2021,0,15,1,1,0,0,0,1
Spring,MALE,16,3.625,40,0.013,Thu,Introductory,2018,1,34,1,0,0,0,0,0
Spring,MALE,19,3.368,143,-0.354,Thu,Intermediate,2018,0,47,0,1,0,0,0,0
Spring,MALE,19,2.153,133,-0.351,Thu,Advanced,2018,0,23,0,0,0,0,0,0
Spring,FEMALE,13,3.1,122,-0.392,Thu,Advanced,2018,0,10,0,0,0,0,0,0
Spring,FEMALE,13,2.615,99,-0.485,Thu,Introductory,2021,0,7,1,0,0,0,0,0
Spring,MALE,17,3.142,131,-0.108,Thu,Intermediate,2019,0,34,1,0,0,0,0,0
Spring,MALE,14,1.6,107,-1.162,Thu,Introductory,2021,0,46,1,0,0,0,0,0
Spring,MALE,16,3.625,124,0.304,Thu,Advanced,2020,0,87,1,0,0,0,0,0
Spring,MALE,16,2.062,122,-0.318,Thu,Intermediate,2021,0,18,1,0,0,0,0,0
Spring,FEMALE,18,3.8,125,0.197,Thu,Intermediate,2020,0,4,1,0,0,0,0,0
Spring,FEMALE,18,2.666,122,0.227,Thu,Intermediate,2018,0,8,0,0,0,0,0,0
Spring,MALE,17,2.428,137,-0.294,Thu,Advanced,2018,0,63,0,1,0,0,0,0
Spring,MALE,16,3.6,123,0.03,Thu,Intermediate,2020,0,59,1,0,0,0,0,0
Spring,MALE,12,2.615,108,-0.062,Thu,Intermediate,2021,0,57,1,0,0,0,0,0
Spring,FEMALE,17,3.625,144,0.071,Thu,Introductory,2021,0,15,1,1,0,0,1,0
Spring,FEMALE,22,3.5,167,-0.271,Thu,Advanced,2020,0,7,1,1,0,0,1,0
Spring,MALE,19,3.368,143,-0.354,Thu,Intermediate,2018,0,47,0,1,0,0,1,0
Spring,MALE,18,3.2,55,0.891,Thu,Introductory,2020,1,25,1,0,0,0,1,0
Spring,MALE,16,3.625,124,0.304,Thu,Introductory,2020,0,87,1,0,0,0,1,0
Spring,FEMALE,18,2.888,197,-0.069,Thu,Introductory,2018,0,15,0,1,0,0,1,0
Spring,MALE,12,3,126,-0.454,Thu,Intermediate,2021,0,9,1,0,0,0,1,0
Spring,FEMALE,15,3.666,123,0.361,Thu,Introductory,2020,0,4,1,1,0,0,1,0
Spring,FEMALE,13,3.153,165,0.062,Thu,Advanced,2019,0,14,1,0,0,0,1,0
Spring,FEMALE,16,3.812,107,-0.014,Thu,Intermediate,2021,0,8,1,0,0,0,1,0
Spring,FEMALE,16,3.538,114,0.058,Thu,Intermediate,2021,0,8,1,0,0,0,1,0
Spring,MALE,13,2.692,133,-0.347,Thu,Intermediate,2020,0,95,1,0,0,0,1,0
Spring,MALE,13,0.428,57,-0.969,Thu,Introductory,2021,1,1,1,1,0,0,1,0
Spring,FEMALE,19,3.812,122,0.077,Thu,Introductory,2020,0,5,1,1,0,0,1,0
Spring,FEMALE,16,3.812,136,0.079,Thu,Intermediate,2020,0,2,1,0,0,0,1,0
Spring,MALE,18,3,40,0.334,Thu,Graduate,2018,1,41,1,1,0,0,1,0
Spring,MALE,15,1.777,24,0.162,Thu,Intermediate,2018,1,46,1,0,0,0,1,0
Spring,MALE,15,3.2,30,-0.133,Thu,Intermediate,2018,1,55,0,0,0,0,1,0
Spring,FEMALE,15,3.3,128,-0.288,Thu,Introductory,2021,0,34,1,1,0,0,1,0
Spring,FEMALE,17,3.642,122,0.082,Thu,Introductory,2020,0,21,1,0,0,0,1,0
Spring,MALE,18,2.6,142,-0.275,Thu,Introductory,2020,0,3,1,1,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Thu,Introductory,2020,0,149,1,1,0,0,1,0
Spring,FEMALE,14,3.461,28,-0.039,Thu,Introductory,2018,1,10,0,1,0,0,1,0
Spring,FEMALE,17,3.625,144,0.071,Thu,Introductory,2021,0,15,1,1,0,0,1,0
Spring,FEMALE,19,3.25,133,0.371,Thu,Intermediate,2018,0,59,0,0,0,0,1,0
Spring,FEMALE,16,1.6,50,-1.095,Thu,Graduate,2018,1,10,1,1,0,0,1,0
Spring,MALE,14,2.125,87,-0.561,Thu,Intermediate,2021,0,31,1,0,0,0,1,0
Spring,MALE,23,3.647,126,-0.013,Thu,Intermediate,2020,0,23,1,0,0,0,1,0
Spring,MALE,16,3.437,108,0.162,Thu,Introductory,2021,0,5,1,0,0,0,1,0
Spring,FEMALE,16,2.823,136,0.071,Thu,Introductory,2018,0,53,1,1,0,0,1,0
Spring,FEMALE,16,3,85,0.451,Thu,Graduate,2021,0,9,1,1,0,0,1,0
Spring,MALE,17,4,123,0.125,Thu,Advanced,2019,0,1,1,0,0,0,1,0
Spring,FEMALE,15,3.666,137,0.18,Thu,Introductory,2020,0,19,1,0,0,0,1,0
Spring,FEMALE,19,3.625,122,-0.375,Thu,Intermediate,2021,0,23,1,0,0,0,1,0
Spring,MALE,16,3.866,51,-0.05,Thu,Introductory,2018,1,6,1,1,0,0,1,0
Spring,MALE,18,3.6,122,0.222,Thu,Advanced,2020,0,10,1,0,0,0,1,0
Spring,FEMALE,21,2.333,49,0.467,Thu,Graduate,2019,1,63,1,1,0,0,1,0
Spring,FEMALE,15,3.133,104,0.11,Thu,Introductory,2021,0,8,1,0,0,0,1,0
Spring,MALE,19,3.25,122,0.055,Thu,Introductory,2021,0,6,1,0,0,0,0,1
Spring,FEMALE,17,2.454,158,-0.908,Thu,Introductory,2018,0,1,0,1,0,0,0,1
Spring,MALE,14,1,106,-1.852,Thu,Introductory,2021,0,33,1,1,0,0,0,1
Spring,MALE,14,2.642,156,-0.577,Thu,Introductory,2020,0,13,1,1,0,0,0,1
Spring,MALE,13,1.714,26,-0.736,Thu,Graduate,2018,1,1,1,1,0,0,0,1
Spring,FEMALE,17,3.538,139,-0.148,Thu,Advanced,2021,0,18,1,0,0,0,0,1
Spring,FEMALE,17,4,118,0.225,Thu,Advanced,2021,0,9,1,0,0,0,0,1
Spring,MALE,19,3,123,0.072,Thu,Intermediate,2019,0,4,1,1,0,0,0,1
Spring,FEMALE,15,3.785,137,-0.121,Thu,Advanced,2021,0,9,1,0,0,0,0,1
Spring,FEMALE,22,4,144,0.069,Thu,Advanced,2021,0,11,1,0,0,0,0,1
Spring,FEMALE,17,3.294,138.5,0.284,Thu,Introductory,2021,0,30,1,0,0,0,0,1
