Semester,Semester_Week,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Month,Hour_of_Day,Course_Level,Class_Standing_BGSU,Expected_Graduation_Yr,Underclassman,Major_Indicated,MATH,STAT
Spring 2017,13,53,FEMALE,15,1.8,68,-0.726,Tue,Apr,16,Introductory,Junior,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,137,MALE,14,2.615,131,0.138,Tue,Apr,16,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,61,MALE,17,3.823,124,0.502,Tue,Apr,17,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,100,FEMALE,15,2.125,79,-0.354,Tue,Apr,17,Introductory,Junior,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,8,FEMALE,15,4,124,0.074,Tue,Apr,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,56,MALE,16,2.153,132,-0.642,Tue,Apr,17,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,13,29,FEMALE,13,2.8,123,-0.752,Tue,Apr,17,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,13,13,FEMALE,16,3.312,42,-0.058,Tue,Apr,17,Advanced,Sophomore,2017,1,TRUE,FALSE,FALSE
Spring 2017,13,126,FEMALE,18,2.285,139,0.266,Tue,Apr,17,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,24,MALE,17,3.117,132,0.204,Tue,Apr,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,61,MALE,18,2,126,-0.466,Tue,Apr,17,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,61,FEMALE,18,3.5,156,3.5,Tue,Apr,17,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,13,83,MALE,19,2.8,43,0.54,Tue,Apr,17,Introductory,Sophomore,2018,1,FALSE,TRUE,FALSE
Spring 2017,13,151,FEMALE,13,2.923,40,-0.266,Tue,Apr,17,Introductory,Sophomore,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,66,MALE,6,1,56,-0.857,Tue,Apr,17,Advanced,Sophomore,2017,1,TRUE,FALSE,FALSE
Spring 2017,13,70,FEMALE,12,2.5,89,-0.817,Tue,Apr,17,Introductory,Junior,2017,0,TRUE,TRUE,FALSE
Spring 2017,13,144,MALE,14,3.428,108,-0.103,Tue,Apr,18,Intermediate,Senior,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,126,MALE,6,1.5,148,-1.618,Tue,Apr,18,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,108,MALE,19,2.2,128,-0.673,Tue,Apr,18,Intermediate,Extended,2018,0,FALSE,FALSE,FALSE
Spring 2017,13,28,MALE,10,2.769,137,0.213,Tue,Apr,18,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,13,19,FEMALE,15,3.8,131,0.431,Tue,Apr,18,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,69,FEMALE,13,2.8,123,-0.752,Tue,Apr,18,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,13,46,MALE,16,3.076,63,0.112,Tue,Apr,18,Intermediate,Junior,2017,0,TRUE,FALSE,TRUE
Spring 2017,13,23,FEMALE,17,3,130,-0.336,Tue,Apr,18,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,6,MALE,13,3.615,138,-0.201,Tue,Apr,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,116,MALE,16,3.25,137,0.729,Tue,Apr,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,115,FEMALE,16,3.687,133,-0.073,Tue,Apr,19,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,64,MALE,12,1.833,129,-0.889,Tue,Apr,19,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,46,MALE,14,3.5,133,0.406,Tue,Apr,19,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,153,FEMALE,15,3.571,131,-0.005,Tue,Apr,19,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,120,FEMALE,6,0,12,-3,Tue,Apr,19,Advanced,Freshman,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,36,MALE,17,3.117,132,0.204,Tue,Apr,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,98,MALE,13,3.615,138,-0.201,Tue,Apr,19,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,67,MALE,19,4,183,0.027,Tue,Apr,19,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,99,MALE,17,3.058,129,-0.286,Tue,Apr,20,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,69,MALE,15,2.4,125,-0.944,Tue,Apr,20,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,52,FEMALE,17,2.857,27,0.149,Tue,Apr,21,Introductory,Freshman,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,50,FEMALE,16,2.916,79,-0.008,Tue,Apr,21,Introductory,Junior,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,42,MALE,13,3.615,138,-0.201,Tue,Apr,21,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,53,FEMALE,16,3.375,143,-0.197,Wed,Apr,9,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,119,FEMALE,16,3.187,124,-0.575,Wed,Apr,9,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,43,FEMALE,14,3.571,128,0.306,Wed,Apr,9,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,40,FEMALE,18,2.666,138,-0.518,Wed,Apr,9,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,13,117,FEMALE,17,2.857,27,0.149,Wed,Apr,10,Advanced,Freshman,2017,1,TRUE,FALSE,FALSE
Spring 2017,13,57,FEMALE,13,2.333,76,0.513,Wed,Apr,10,Introductory,Junior,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,30,MALE,10,4,129,0.58,Wed,Apr,10,Intermediate,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,180,MALE,12,4,122,0,Wed,Apr,10,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,18,FEMALE,12,2.5,89,-0.817,Wed,Apr,10,Introductory,Junior,2017,0,TRUE,TRUE,FALSE
Spring 2017,13,57,FEMALE,15,2.5,110,0.316,Wed,Apr,11,Introductory,Senior,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,31,MALE,15,3.25,53,0.208,Wed,Apr,11,Advanced,Sophomore,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,83,MALE,12,4,27,0,Wed,Apr,12,Introductory,Freshman,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,61,FEMALE,15,2.416,133,-0.441,Wed,Apr,12,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,38,FEMALE,18,3,146,0.193,Wed,Apr,12,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,34,MALE,16,3.437,122,0.028,Wed,Apr,12,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,13,39,FEMALE,15,3.533,130,-0.201,Wed,Apr,12,Intermediate,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,22,FEMALE,12,3.333,122,-0.067,Wed,Apr,12,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,50,MALE,10,1.571,16,-0.054,Wed,Apr,12,Introductory,Freshman,2017,1,TRUE,FALSE,FALSE
Spring 2017,13,97,MALE,17,3.529,124,-0.034,Wed,Apr,12,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,115,FEMALE,18,3.8,172,0.265,Wed,Apr,12,Introductory,Extended,2017,0,TRUE,TRUE,FALSE
Spring 2017,13,82,MALE,15,2.666,133,-0.257,Wed,Apr,12,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,119,FEMALE,16,3.25,123,-0.301,Wed,Apr,13,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,44,MALE,12,2.75,160,0.609,Wed,Apr,13,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,38,FEMALE,12,2.75,147,0.223,Wed,Apr,13,Intermediate,Extended,2020,0,FALSE,FALSE,TRUE
Spring 2017,13,59,FEMALE,16,4,122,0,Wed,Apr,13,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,106,MALE,15,3.266,132,0.066,Wed,Apr,13,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,62,MALE,13,2.769,122,0.006,Wed,Apr,13,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,13,38,FEMALE,24,3.055,163,-0.242,Wed,Apr,13,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,152,MALE,14,2.615,131,0.138,Wed,Apr,13,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,53,FEMALE,16,2.625,138,-0.132,Wed,Apr,13,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,15,MALE,13,3.307,144,0.511,Wed,Apr,14,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,13,48,FEMALE,18,2.294,77,0.616,Wed,Apr,14,Introductory,Junior,2018,0,FALSE,TRUE,FALSE
Spring 2017,13,33,FEMALE,16,4,142,0.312,Wed,Apr,14,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,106,MALE,17,3.076,128,-0.147,Wed,Apr,14,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,89,MALE,14,2.428,145,-0.289,Wed,Apr,14,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,49,MALE,15,3.666,123,0.096,Wed,Apr,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,8,MALE,12,2,132,-0.457,Wed,Apr,14,Intermediate,Extended,2017,0,TRUE,FALSE,TRUE
Spring 2017,13,89,MALE,15,3,90,0.2,Wed,Apr,14,Introductory,Senior,2017,0,FALSE,FALSE,FALSE
Spring 2017,13,32,MALE,17,3.058,153.99,0.221,Wed,Apr,14,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,37,FEMALE,18,2.666,138,-0.518,Wed,Apr,14,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,13,28,FEMALE,17,3.8,131,0.481,Wed,Apr,14,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,93,FEMALE,17,2.529,133,-0.35,Wed,Apr,14,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,49,MALE,13,1.769,133,-0.542,Wed,Apr,14,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,13,91,MALE,12,2.166,93,-0.298,Wed,Apr,14,Introductory,Senior,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,17,FEMALE,17,3.235,150,-0.172,Wed,Apr,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,76,FEMALE,17,2.692,51,0.137,Wed,Apr,14,Introductory,Sophomore,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,69,FEMALE,12,3.25,159.7,0.065,Wed,Apr,15,Introductory,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,13,41,FEMALE,18,3.666,134,-0.245,Wed,Apr,15,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,46,MALE,17,3.529,124,-0.034,Wed,Apr,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,52,MALE,15,3.111,122,-0.037,Wed,Apr,15,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,104,FEMALE,16,4,142,0.312,Wed,Apr,15,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,28,MALE,14,1.928,122,-1.092,Wed,Apr,15,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,13,37,FEMALE,15,2.25,136,-0.805,Wed,Apr,15,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,74,FEMALE,18,3.333,124,0.674,Wed,Apr,15,Introductory,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,13,50,MALE,14,2.785,108,0.108,Wed,Apr,15,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2017,13,38,MALE,13,1.769,133,-0.542,Wed,Apr,15,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,13,229,MALE,12,2.666,163,-0.094,Wed,Apr,15,Introductory,Extended,2017,0,FALSE,TRUE,FALSE
Spring 2017,13,103,FEMALE,7,3.428,141,0.747,Wed,Apr,16,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,13,116,MALE,17,3,148,0.188,Wed,Apr,16,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,37,MALE,20,3.058,124,-0.119,Wed,Apr,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,36,MALE,17,3,32,-0.285,Wed,Apr,16,Introductory,Sophomore,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,57,FEMALE,18,3.133,125,-0.867,Wed,Apr,16,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,88,FEMALE,16,2.687,162,-0.738,Wed,Apr,16,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,101,MALE,14,2.545,135,-0.208,Wed,Apr,16,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,67,MALE,15,2.4,125,-0.944,Wed,Apr,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,62,MALE,15,3.666,123,0.096,Wed,Apr,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,56,FEMALE,15,2.933,124,0.476,Wed,Apr,16,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,13,61,MALE,15,3.2,136,-0.05,Wed,Apr,16,Intermediate,Extended,2017,0,TRUE,FALSE,TRUE
Spring 2017,13,174,FEMALE,13,3.75,142,1.35,Wed,Apr,16,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,39,FEMALE,14,2.272,99,0.109,Wed,Apr,17,Introductory,Senior,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,85,FEMALE,16,2.615,125,-0.393,Wed,Apr,17,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,83,FEMALE,18,2.333,33,-0.576,Wed,Apr,17,Advanced,Sophomore,2017,0,TRUE,FALSE,FALSE
Spring 2017,13,107,MALE,12,3,122,-0.271,Wed,Apr,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,54,FEMALE,15,2.583,133,-0.389,Wed,Apr,17,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,49,MALE,17,3.117,132,0.204,Wed,Apr,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,94,MALE,16,1.75,125,-0.394,Wed,Apr,17,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,73,MALE,12,3,125,-0.336,Wed,Apr,17,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,149,FEMALE,17,2.857,27,0.149,Wed,Apr,17,Introductory,Freshman,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,119,MALE,15,2.866,149,0.385,Wed,Apr,17,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,41,MALE,14,1.928,122,-1.092,Wed,Apr,17,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,13,37,MALE,15,2.25,129,-0.789,Wed,Apr,18,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,118,MALE,13,2,156,-1.048,Wed,Apr,18,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,94,FEMALE,11,2.545,133,-0.31,Wed,Apr,18,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,162,MALE,12,2,128,-0.466,Wed,Apr,18,Intermediate,Extended,2020,0,FALSE,FALSE,TRUE
Spring 2017,13,111,MALE,15,3.2,136,-0.05,Wed,Apr,18,Intermediate,Extended,2017,0,TRUE,FALSE,TRUE
Spring 2017,13,74,MALE,15,4,147,0.07,Wed,Apr,18,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,74,FEMALE,14,3.625,125,-0.061,Wed,Apr,18,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,93,MALE,16,3.25,137,0.729,Wed,Apr,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,108,FEMALE,6,2,125,-0.783,Wed,Apr,19,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,13,83,MALE,17,2,64,-0.322,Wed,Apr,19,Introductory,Junior,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,93,MALE,12,2.25,101,0.125,Wed,Apr,19,Introductory,Senior,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,46,MALE,14,2.642,104,-0.13,Wed,Apr,19,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,91,FEMALE,17,4,144,0.446,Wed,Apr,19,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,39,MALE,17,2.272,122,-0.681,Wed,Apr,20,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,39,FEMALE,18,3.277,171,-0.723,Wed,Apr,20,Advanced,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,13,80,MALE,17,1.285,20,-1.143,Wed,Apr,20,Introductory,Freshman,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,22,MALE,15,3.111,122,-0.037,Wed,Apr,20,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,36,MALE,14,3.727,140,0.832,Wed,Apr,20,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,78,FEMALE,16,4,122,0,Wed,Apr,20,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,60,MALE,15,2.8,123,-0.208,Thu,Apr,8,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,28,MALE,17,3.117,132,0.204,Thu,Apr,8,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,214,MALE,12,1.833,129,-0.889,Thu,Apr,8,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,63,MALE,15,2.533,133,0.029,Thu,Apr,8,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,55,MALE,14,2.642,124,-0.659,Thu,Apr,9,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,108,FEMALE,14,3,138,0.412,Thu,Apr,9,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,143,FEMALE,16,2.875,122,-0.077,Thu,Apr,9,Introductory,Extended,2017,0,TRUE,TRUE,FALSE
Spring 2017,13,176,FEMALE,15,3.666,151,0.166,Thu,Apr,9,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,39,MALE,14,1.928,122,-1.092,Thu,Apr,10,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,13,255,MALE,12,4,122,0,Thu,Apr,10,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,35,MALE,13,3.083,167,-0.125,Thu,Apr,10,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,75,MALE,10,2.333,139,-0.591,Thu,Apr,10,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,79,MALE,17,3.117,132,0.204,Thu,Apr,11,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,110,MALE,18,4,143,0.278,Thu,Apr,11,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,11,FEMALE,18,3,122,-0.156,Thu,Apr,11,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,62,MALE,12,2.75,141,0.149,Thu,Apr,11,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,91,MALE,15,3.4,125,0.179,Thu,Apr,11,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,74,FEMALE,16,3.333,135,0.379,Thu,Apr,11,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,181,MALE,15,3.2,129,-0.075,Thu,Apr,11,Advanced,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,58,MALE,13,4,145,0.616,Thu,Apr,11,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,70,MALE,15,2.466,30,-0.126,Thu,Apr,11,Introductory,Sophomore,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,71,FEMALE,14,3,117,-0.281,Thu,Apr,11,Introductory,Senior,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,132,MALE,18,2.8,165,0.041,Thu,Apr,11,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,27,MALE,12,2.25,136,-0.47,Thu,Apr,11,Intermediate,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,110,FEMALE,17,3.714,122,0.154,Thu,Apr,12,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,123,MALE,14,2.272,141,-0.357,Thu,Apr,12,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,13,103,FEMALE,16,2.916,79,-0.008,Thu,Apr,12,Introductory,Junior,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,102,FEMALE,16,4,142,0.312,Thu,Apr,12,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,63,MALE,12,4,27,0,Thu,Apr,12,Introductory,Freshman,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,183,FEMALE,13,3.75,142,1.35,Thu,Apr,12,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,49,FEMALE,22,1.857,125,-0.749,Thu,Apr,12,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,13,14,FEMALE,14,3,117,-0.281,Thu,Apr,13,Introductory,Senior,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,60,FEMALE,15,3.466,123,0.281,Thu,Apr,14,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,54,MALE,13,3.461,51,0.435,Thu,Apr,14,Advanced,Sophomore,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,61,FEMALE,15,3.8,123,-0.066,Thu,Apr,14,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,99,FEMALE,15,2.583,133,-0.389,Thu,Apr,14,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,78,MALE,18,3.5,132,3.5,Thu,Apr,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,76,MALE,13,4,145,0.616,Thu,Apr,14,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,21,MALE,7,3,155,0.82,Thu,Apr,14,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,31,FEMALE,18,4,160,0.099,Thu,Apr,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,28,MALE,17,3.823,124,0.502,Thu,Apr,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,59,FEMALE,16,2.937,155,-0.012,Thu,Apr,15,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,130,FEMALE,18,2.888,151,-0.338,Thu,Apr,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,90,MALE,15,3.8,128,0.246,Thu,Apr,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,79,MALE,13,2,156,-1.048,Thu,Apr,15,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,58,FEMALE,15,3.214,154,-0.192,Thu,Apr,15,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,127,MALE,13,2.384,127,-0.374,Thu,Apr,15,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,13,34,MALE,17,2.272,122,-0.681,Thu,Apr,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,148,MALE,5,1.5,139,-1.005,Thu,Apr,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,70,MALE,16,2.538,164,-0.276,Thu,Apr,16,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,120,MALE,17,3.076,128,-0.147,Thu,Apr,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,86,MALE,17,2.272,122,-0.681,Thu,Apr,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,115,MALE,15,3.333,120,0.603,Thu,Apr,16,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,57,FEMALE,18,3.8,172,0.265,Thu,Apr,16,Introductory,Extended,2017,0,TRUE,TRUE,FALSE
Spring 2017,13,15,FEMALE,15,3.214,154,-0.192,Thu,Apr,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,12,FEMALE,13,3.75,142,1.35,Thu,Apr,16,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,97,FEMALE,17,2.857,27,0.149,Thu,Apr,16,Introductory,Freshman,2017,1,TRUE,TRUE,FALSE
Spring 2017,13,59,FEMALE,15,2.6,141,-0.574,Thu,Apr,17,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,13,90,FEMALE,14,3.785,155,-0.032,Thu,Apr,17,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,13,97,MALE,15,2.916,125,0.124,Thu,Apr,17,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,82,MALE,21,3.333,158,-0.043,Thu,Apr,17,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,13,45,FEMALE,19,3.105,122,-0.253,Thu,Apr,17,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,13,203,MALE,11,2.666,131,0.134,Thu,Apr,17,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2017,13,52,FEMALE,16,2.937,155,-0.012,Thu,Apr,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,13,95,MALE,14,3.5,133,0.406,Thu,Apr,18,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,71,FEMALE,17,3.235,150,-0.172,Thu,Apr,18,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,13,109,MALE,16,2.312,141,-0.49,Thu,Apr,18,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
