Semester,Semester_Week,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Month,Hour_of_Day,Course_Level,Class_Standing_BGSU,Expected_Graduation_Yr,Underclassman,Major_Indicated,MATH,STAT
Spring 2018,7,MALE,17,3.375,118,-0.078,Sun,Feb,17,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,7,MALE,17,3.812,112,0.262,Sun,Feb,18,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,7,MALE,14,1,106,-1.852,Sun,Feb,18,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,7,FEMALE,9,4,125,0.334,Sun,Feb,18,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,7,FEMALE,13,4,131,0.308,Sun,Feb,18,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,7,FEMALE,19,2.5,52,0.395,Sun,Feb,18,Advanced,Sophomore,2018,1,FALSE,TRUE,FALSE
Spring 2018,7,MALE,12,2.25,137,-0.643,Sun,Feb,18,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,7,MALE,19,3.368,143,-0.354,Sun,Feb,19,Intermediate,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2018,7,FEMALE,15,3,133,0.33,Sun,Feb,19,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,7,MALE,6,3.5,51,0.474,Sun,Feb,19,Advanced,Sophomore,2018,0,TRUE,FALSE,FALSE
Spring 2018,7,FEMALE,17,4,134,0.252,Sun,Feb,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,7,MALE,14,2.818,144,-0.59,Sun,Feb,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,7,FEMALE,15,4,137,0.05,Sun,Feb,19,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,7,MALE,16,4,107,0,Sun,Feb,20,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,7,FEMALE,16,3.25,123,-0.466,Sun,Feb,20,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,19,3.368,143,-0.354,Mon,Feb,8,Intermediate,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2018,8,FEMALE,19,4,146,0.717,Mon,Feb,9,Advanced,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,14,2.818,144,-0.59,Mon,Feb,9,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,16,3.812,130,0.078,Mon,Feb,9,Advanced,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2018,8,MALE,16,3.666,88,0.74,Mon,Feb,10,Introductory,Junior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,15,2.933,146,-0.082,Mon,Feb,10,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,17,3.1,125,-0.284,Mon,Feb,10,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,18,3.47,114,-0.215,Mon,Feb,10,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,14,3.333,160.5,0.181,Mon,Feb,10,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,18,3.166,149,-0.054,Mon,Feb,11,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,3.437,128,-0.151,Mon,Feb,11,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,16,2.823,136,0.071,Mon,Feb,11,Introductory,Extended,2018,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,13,2.692,133,-0.347,Mon,Feb,11,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,20,4,123,0.112,Mon,Feb,11,Advanced,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,19,3.25,133,0.371,Mon,Feb,11,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,MALE,24,4,126,0,Mon,Feb,12,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,12,2.5,110,-0.611,Mon,Feb,12,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,14,1,106,-1.852,Mon,Feb,12,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,24,3.75,155,-0.004,Mon,Feb,12,Advanced,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,13,2.8,25,-0.15,Mon,Feb,12,Introductory,Freshman,2018,1,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,0.375,6,0.063,Mon,Feb,12,Introductory,Freshman,2018,1,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,17,2.529,99,-0.226,Mon,Feb,12,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,19,1.692,26,-0.769,Mon,Feb,12,Introductory,Freshman,2018,1,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,17,1.7,79,-0.489,Mon,Feb,12,Intermediate,Junior,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,14,3.357,98,0.123,Mon,Feb,13,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,16,3.5,86,0.756,Mon,Feb,13,Intermediate,Junior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,16,4,107,0,Mon,Feb,13,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,18,2.5,70,0.454,Mon,Feb,13,Introductory,Junior,2020,1,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,0.375,6,0.063,Mon,Feb,13,Advanced,Freshman,2018,1,FALSE,TRUE,FALSE
Spring 2018,8,MALE,14,2.133,29,-0.221,Mon,Feb,13,Intermediate,Freshman,2018,1,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,17,3.764,133,-0.086,Mon,Feb,13,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,17,3.352,132,-0.092,Mon,Feb,13,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,12,3.75,122,0.833,Mon,Feb,13,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,19,1.125,94,-0.972,Mon,Feb,13,Advanced,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,5,2.428,158.53,-0.955,Mon,Feb,13,Advanced,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,15,3.8,73,1.006,Mon,Feb,13,Introductory,Junior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,15,2.4,128,-0.415,Mon,Feb,14,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,14,2.818,60,0.115,Mon,Feb,14,Advanced,Junior,2018,1,FALSE,FALSE,FALSE
Spring 2018,8,MALE,10,3.666,135,0.205,Mon,Feb,14,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,16,2.687,128,0.091,Mon,Feb,14,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,13,2.4,106,-0.514,Mon,Feb,14,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,19,3.625,122,-0.375,Mon,Feb,14,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,16,3,78,0.272,Mon,Feb,14,Introductory,Junior,2019,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,17,3.769,111,0.652,Mon,Feb,14,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,17,2.384,117,-0.216,Mon,Feb,14,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,16,3.307,109,0.307,Mon,Feb,14,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,16,4,114,0,Mon,Feb,14,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,19,3.25,133,0.371,Mon,Feb,14,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,12,2.75,79,-0.174,Mon,Feb,14,Intermediate,Junior,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,18,2.333,123,-0.287,Mon,Feb,14,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,14,3.538,110,-0.109,Mon,Feb,14,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,18,2.285,112,0.303,Mon,Feb,14,Advanced,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,12,3,142,0.702,Mon,Feb,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,16,3.25,123,-0.466,Mon,Feb,15,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,17,4,55,0.089,Mon,Feb,15,Advanced,Sophomore,2018,1,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,16,3.538,138,-0.033,Mon,Feb,15,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,18,3.166,149,-0.054,Mon,Feb,15,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,12,0.75,81,-0.726,Mon,Feb,15,Intermediate,Junior,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,14,3.142,127,0.384,Mon,Feb,15,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,15,3.4,110,-0.068,Mon,Feb,15,Advanced,Senior,2018,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,2.411,132,-0.589,Mon,Feb,15,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,3.823,128,0.132,Mon,Feb,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,MALE,13,2.25,125,-0.596,Mon,Feb,16,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,18,3.6,133,-0.16,Mon,Feb,16,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,8,1.75,141,-0.931,Mon,Feb,16,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,17,3.764,133,-0.086,Mon,Feb,16,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,10,3.3,128,-0.366,Mon,Feb,16,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,21,2.1,160,-0.55,Mon,Feb,16,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,16,3.076,89,0.24,Mon,Feb,16,Intermediate,Junior,2018,1,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,19,2,108,-0.716,Mon,Feb,16,Advanced,Senior,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,17,2.764,256,-0.425,Mon,Feb,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,MALE,10,3.666,135,0.205,Mon,Feb,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,24,3.833,122,-0.089,Mon,Feb,16,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,19,3.625,122,-0.375,Mon,Feb,16,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,15,3.666,137,0.18,Mon,Feb,16,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,16,4,146,0.101,Mon,Feb,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,13,3.23,174,-0.062,Mon,Feb,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,18,3.571,111,0.349,Mon,Feb,16,Advanced,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,16,2.875,125,0.222,Mon,Feb,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,17,3.25,122,0.124,Mon,Feb,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,16,4,157,0,Mon,Feb,16,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,17,3.588,133,-0.124,Mon,Feb,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,MALE,13,3.076,123,0.171,Mon,Feb,16,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,9,4,125,0.334,Mon,Feb,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,16,2.846,62,-0.189,Mon,Feb,16,Intermediate,Junior,2018,1,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,15,2.6,149,-0.451,Mon,Feb,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,18,2.666,136,-0.138,Mon,Feb,16,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,12,2.25,137,-0.643,Mon,Feb,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,16,3.625,124,0.304,Mon,Feb,17,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,15,3.733,133,0.032,Mon,Feb,17,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,14,4,115,0,Mon,Feb,17,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,18,2.75,104,0.03,Mon,Feb,17,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,16,4,156,0.024,Mon,Feb,18,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,16,2.823,136,0.071,Mon,Feb,18,Introductory,Extended,2018,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,13,2.846,151,-0.191,Mon,Feb,18,Introductory,Extended,2018,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,16,2.875,116.5,0.181,Mon,Feb,18,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,3.538,126,0.114,Mon,Feb,18,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,23,3.47,124,-0.093,Mon,Feb,18,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,14,2.818,144,-0.59,Mon,Feb,18,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,4,0,135,-3.644,Mon,Feb,18,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,15,2.4,125,-0.206,Mon,Feb,18,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,12,2.555,148,-0.16,Mon,Feb,19,Intermediate,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,20,2.928,144,-0.297,Mon,Feb,19,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,MALE,16,3.8,122,0.78,Mon,Feb,19,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,18,4,156,0.1,Mon,Feb,19,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,14,3.142,179,-0.133,Mon,Feb,19,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,13,2.625,104,0.162,Mon,Feb,19,Advanced,Senior,2018,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,14,2.538,83,0.704,Mon,Feb,19,Intermediate,Junior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,15,3,133,0.33,Mon,Feb,20,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,20,2.928,144,-0.297,Mon,Feb,20,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,MALE,18,3.055,95,0.088,Mon,Feb,20,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,19,3.5,122,0.471,Mon,Feb,21,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,19,4,146,0.717,Mon,Feb,21,Advanced,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,12,2.75,114,-0.394,Tue,Feb,8,Advanced,Senior,2018,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,14,1.888,129,-0.478,Tue,Feb,8,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,24,3.6,194.5,0.463,Tue,Feb,8,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,MALE,19,2.153,133,-0.351,Tue,Feb,8,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,MALE,12,2.5,145,-0.884,Tue,Feb,9,Intermediate,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,10,3.3,58,0.355,Tue,Feb,9,Introductory,Sophomore,2019,1,FALSE,TRUE,FALSE
Spring 2018,8,MALE,16,3.625,133,0.121,Tue,Feb,9,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,14,3.785,143,0.213,Tue,Feb,9,Advanced,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,13,3,153,-0.431,Tue,Feb,10,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,15,2.933,146,-0.082,Tue,Feb,10,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,21,3.666,210,-0.011,Tue,Feb,10,Advanced,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,15,3.2,30,-0.133,Tue,Feb,10,Introductory,Sophomore,2018,1,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,12,3.416,147,-0.127,Tue,Feb,10,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,3.437,128,-0.151,Tue,Feb,11,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,14,2.818,144,-0.59,Tue,Feb,11,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,15,3.6,151,-0.4,Tue,Feb,11,Advanced,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,20,3.631,129,0.063,Tue,Feb,11,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,11,2.909,128,-0.356,Tue,Feb,11,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,0,37,-0.444,Tue,Feb,12,Intermediate,Sophomore,2019,1,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,16,3.812,107,-0.014,Tue,Feb,12,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,15,3,130,-0.303,Tue,Feb,12,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,10,0,9,-0.714,Tue,Feb,12,Introductory,Freshman,2018,1,FALSE,TRUE,FALSE
Spring 2018,8,MALE,24,4,126,0,Tue,Feb,12,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,13,2.8,25,-0.15,Tue,Feb,12,Intermediate,Freshman,2018,1,FALSE,FALSE,FALSE
Spring 2018,8,MALE,16,2.437,46,0.08,Tue,Feb,12,Intermediate,Sophomore,2018,1,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,13,2.307,119,-0.624,Tue,Feb,12,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,15,2.933,146,-0.082,Tue,Feb,12,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,16,3.625,133,0.121,Tue,Feb,12,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,14,2.125,87,-0.561,Tue,Feb,12,Advanced,Junior,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,16,2.312,120,0.092,Tue,Feb,13,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,18,3.2,55,0.891,Tue,Feb,13,Intermediate,Sophomore,2020,1,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,19,4,128,0,Tue,Feb,13,Advanced,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,16,3,85,0.451,Tue,Feb,13,Intermediate,Junior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,12,3.75,125.36,0.644,Tue,Feb,13,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,MALE,17,3.769,111,0.652,Tue,Feb,13,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,15,3.6,125,0.342,Tue,Feb,13,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,1,0,98,-3.833,Tue,Feb,13,Advanced,Senior,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,13,3.153,165,0.062,Tue,Feb,13,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,17,3.428,96,0.081,Tue,Feb,13,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,7,2.857,139,0.165,Tue,Feb,13,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,14,2.769,79,-0.366,Tue,Feb,14,Introductory,Junior,2018,1,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,17,3.823,59,-0.177,Tue,Feb,14,Advanced,Sophomore,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,12,2.615,108,-0.062,Tue,Feb,14,Advanced,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,15,1.777,24,0.162,Tue,Feb,14,Introductory,Freshman,2018,1,FALSE,TRUE,FALSE
Spring 2018,8,MALE,13,3.076,129,0.037,Tue,Feb,14,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,16,3.812,130,0.277,Tue,Feb,14,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,12,3.25,161,-0.032,Tue,Feb,15,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,18,3,133,-0.445,Tue,Feb,15,Advanced,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,13,4,129,0.487,Tue,Feb,15,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,17,1.47,77,-0.206,Tue,Feb,15,Intermediate,Junior,2018,1,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,14,3.5,127,-0.211,Tue,Feb,15,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,3.571,114,-0.165,Tue,Feb,15,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,12,2.25,137,-0.643,Tue,Feb,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,13,2.538,136,-0.182,Tue,Feb,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,14,2.818,144,-0.59,Tue,Feb,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,16,2.062,122,-0.318,Tue,Feb,15,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,13,2.25,125,-0.596,Tue,Feb,15,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,16,3.812,141,0.274,Tue,Feb,15,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,15,4,164,0.088,Tue,Feb,16,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,13,2.307,119,-0.624,Tue,Feb,16,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,21,3.25,71,0.347,Tue,Feb,16,Introductory,Junior,2019,1,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,2.411,132,-0.589,Tue,Feb,16,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,15,2.25,162,-1.239,Tue,Feb,16,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,22,3.4,138,0.369,Tue,Feb,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,13,3.25,126,-0.074,Tue,Feb,16,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,15,2.666,131,-0.243,Tue,Feb,16,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,17,3,53,1.044,Tue,Feb,16,Introductory,Sophomore,2018,1,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,20,2.714,74,0.429,Tue,Feb,16,Advanced,Junior,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,MALE,6,3.5,51,0.474,Tue,Feb,16,Advanced,Sophomore,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,MALE,13,3.076,129,0.037,Tue,Feb,17,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,18,2.9,69,1.16,Tue,Feb,17,Introductory,Junior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,17,2.941,134,-0.754,Tue,Feb,17,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,15,3.133,104,0.11,Tue,Feb,17,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,FEMALE,16,2.75,153,-0.11,Tue,Feb,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,15,2.6,123,-0.502,Tue,Feb,17,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,19,2.153,133,-0.351,Tue,Feb,17,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,16,4,109,0.189,Tue,Feb,17,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,17,3.181,124,-0.12,Tue,Feb,17,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,12,2.75,114,-0.394,Tue,Feb,17,Advanced,Senior,2018,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,16,4,146,0.101,Tue,Feb,17,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2018,8,FEMALE,15,3,118,-0.642,Tue,Feb,17,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2018,8,FEMALE,17,4,118,0.225,Tue,Feb,17,Advanced,Senior,2021,0,FALSE,FALSE,FALSE
Spring 2018,8,MALE,16,2.875,131,-0.177,Tue,Feb,17,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
